"FIPS","Year","Pop"
"40095",1971,8267
"40095",1972,8459
"40095",1973,8539
"40095",1974,8675
"40095",1975,8926
"40095",1976,9280
"40095",1977,9535
"40095",1978,9785
"40095",1979,10475
"40095",1980,10605
"40095",1981,10809
"40097",1969,23423
"40097",1970,23423
"40097",1971,23939
"40097",1972,24667
"40097",1973,25712
"40097",1974,26314
"40097",1975,28073
"40097",1976,29138
"40097",1977,29817
"40097",1978,30450
"40097",1979,31634
"40097",1980,32315
"40097",1981,32614
"40099",1969,10638
"40099",1970,10638
"40099",1971,10499
"40099",1972,10883
"40099",1973,10817
"40099",1974,10771
"40099",1975,10796
"40099",1976,10780
"40099",1977,10805
"40099",1978,10850
"40099",1979,12020
"40099",1980,12214
"40099",1981,12500
"40101",1969,59622
"40101",1970,59622
"40101",1971,59989
"40101",1972,60030
"40101",1973,60898
"40101",1974,61233
"40101",1975,62181
"40101",1976,64088
"40101",1977,65431
"40101",1978,65943
"40101",1979,65801
"40101",1980,67142
"40101",1981,67687
"40103",1969,10056
"40103",1970,10056
"40103",1971,10102
"40103",1972,10028
"40103",1973,10042
"40103",1974,10367
"40103",1975,10454
"40103",1976,10618
"40103",1977,10804
"40103",1978,10910
"40103",1979,11466
"40103",1980,11573
"40103",1981,11564
"40105",1969,9819
"40105",1970,9819
"40105",1971,10035
"40105",1972,10182
"40105",1973,10290
"40105",1974,10367
"40105",1975,10589
"40105",1976,10620
"40105",1977,10710
"40105",1978,10835
"40105",1979,11114
"40105",1980,11558
"40105",1981,11879
"40107",1969,10688
"40107",1970,10688
"40107",1971,10717
"40107",1972,10933
"40107",1973,11187
"40107",1974,11156
"40107",1975,11357
"40107",1976,11358
"40107",1977,11278
"40107",1978,11377
"40107",1979,11402
"40107",1980,11183
"40107",1981,11452
"40109",1969,530698
"40109",1970,530698
"40109",1971,542615
"40109",1972,549170
"40109",1973,551107
"40109",1974,546854
"40109",1975,549893
"40109",1976,552331
"40109",1977,554017
"40109",1978,560247
"40109",1979,559668
"40109",1980,571518
"40109",1981,581205
"40111",1969,35498
"40111",1970,35498
"40111",1971,36110
"40111",1972,36139
"40111",1973,37382
"40111",1974,36986
"40111",1975,36859
"40111",1976,37469
"40111",1977,38340
"40111",1978,38188
"40111",1979,38715
"40111",1980,39298
"40111",1981,39866
"40113",1969,29794
"40113",1970,29794
"40113",1971,29992
"40113",1972,29926
"40113",1973,29720
"40113",1974,31219
"40113",1975,32879
"40113",1976,34048
"40113",1977,35145
"40113",1978,36511
"40113",1979,38056
"40113",1980,39359
"40113",1981,39610
"40115",1969,29925
"40115",1970,29925
"40115",1971,30444
"40115",1972,30254
"40115",1973,30542
"40115",1974,30968
"40115",1975,31233
"40115",1976,31843
"40115",1977,32268
"40115",1978,32707
"40115",1979,32752
"40115",1980,32807
"40115",1981,32648
"40117",1969,11400
"40117",1970,11400
"40117",1971,11654
"40117",1972,12127
"40117",1973,12430
"40117",1974,12746
"40117",1975,13080
"40117",1976,13382
"40117",1977,13769
"40117",1978,14239
"40117",1979,15294
"40117",1980,15404
"40117",1981,15770
"40119",1969,51087
"40119",1970,51087
"40119",1971,52812
"40119",1972,55256
"40119",1973,54322
"40119",1974,55944
"40119",1975,55826
"40119",1976,57974
"40119",1977,59012
"40119",1978,60541
"40119",1979,61356
"40119",1980,62612
"40119",1981,63073
"40121",1969,37661
"40121",1970,37661
"40121",1971,38289
"40121",1972,38974
"40121",1973,39079
"40121",1974,39336
"40121",1975,39432
"40121",1976,40890
"40121",1977,40907
"40121",1978,40893
"40121",1979,40842
"40121",1980,40413
"40121",1981,39932
"40123",1969,28048
"40123",1970,28048
"40123",1971,28823
"40123",1972,29552
"40123",1973,29788
"40123",1974,30405
"40123",1975,30336
"40123",1976,31002
"40123",1977,31486
"40123",1978,31482
"40123",1979,32290
"40123",1980,32719
"40123",1981,33141
"40125",1969,43349
"40125",1970,43349
"40125",1971,44230
"40125",1972,46101
"40125",1973,47704
"40125",1974,49447
"40125",1975,50488
"40125",1976,51552
"40125",1977,52588
"40125",1978,53120
"40125",1979,53801
"40125",1980,55646
"40125",1981,57215
"40127",1969,9412
"40127",1970,9412
"40127",1971,9488
"40127",1972,9603
"40127",1973,9993
"40127",1974,10444
"40127",1975,10681
"40127",1976,10925
"40127",1977,11192
"40127",1978,11274
"40127",1979,11397
"40127",1980,11808
"40127",1981,11969
"40129",1969,4431
"40129",1970,4431
"40129",1971,4363
"40129",1972,4212
"40129",1973,4240
"40129",1974,4050
"40129",1975,3927
"40129",1976,3967
"40129",1977,3916
"40129",1978,3916
"40129",1979,4319
"40129",1980,4943
"40129",1981,5531
"40131",1969,28605
"40131",1970,28605
"40131",1971,29334
"40131",1972,30850
"40131",1973,32809
"40131",1974,34399
"40131",1975,36107
"40131",1976,38047
"40131",1977,40010
"40131",1978,41837
"40131",1979,45169
"40131",1980,46828
"40131",1981,48443
"40133",1969,25220
"40133",1970,25220
"40133",1971,25529
"40133",1972,26642
"40133",1973,26795
"40133",1974,26901
"40133",1975,27475
"40133",1976,27443
"40133",1977,27299
"40133",1978,27084
"40133",1979,26824
"40133",1980,27475
"40133",1981,27615
"40135",1969,23513
"40135",1970,23513
"40135",1971,24060
"40135",1972,24402
"40135",1973,25145
"40135",1974,26492
"40135",1975,27468
"40135",1976,28070
"40135",1977,28966
"40135",1978,29584
"40135",1979,30722
"40135",1980,30750
"40135",1981,30840
"40137",1969,36059
"40137",1970,36059
"40137",1971,36725
"40137",1972,37531
"40137",1973,37470
"40137",1974,37702
"40137",1975,38137
"40137",1976,39234
"40137",1977,40033
"40137",1978,40767
"40137",1979,42367
"40137",1980,43684
"40137",1981,44597
"40139",1969,16418
"40139",1970,16418
"40139",1971,16656
"40139",1972,16917
"40139",1973,17233
"40139",1974,17904
"40139",1975,18135
"40139",1976,18206
"40139",1977,18308
"40139",1978,17960
"40139",1979,17716
"40139",1980,17791
"40139",1981,17971
"40141",1969,12845
"40141",1970,12845
"40141",1971,12634
"40141",1972,12458
"40141",1973,12563
"40141",1974,12426
"40141",1975,12440
"40141",1976,12309
"40141",1977,12177
"40141",1978,12049
"40141",1979,12223
"40141",1980,12354
"40141",1981,12123
"40143",1969,400880
"40143",1970,400880
"40143",1971,404475
"40143",1972,409682
"40143",1973,413714
"40143",1974,417567
"40143",1975,424354
"40143",1976,430201
"40143",1977,434283
"40143",1978,439301
"40143",1979,454563
"40143",1980,473128
"40143",1981,482750
"40145",1969,22477
"40145",1970,22477
"40145",1971,23752
"40145",1972,25685
"40145",1973,27255
"40145",1974,28601
"40145",1975,30541
"40145",1976,32114
"40145",1977,34778
"40145",1978,36796
"40145",1979,39845
"40145",1980,42141
"40145",1981,43457
"40147",1969,42128
"40147",1970,42128
"40147",1971,41461
"40147",1972,41095
"40147",1973,41507
"40147",1974,41248
"40147",1975,41795
"40147",1976,42549
"40147",1977,43133
"40147",1978,43698
"40147",1979,46321
"40147",1980,48635
"40147",1981,50635
"40149",1969,11626
"40149",1970,11626
"40149",1971,9566
"40149",1972,11554
"40149",1973,11839
"40149",1974,11936
"40149",1975,12363
"40149",1976,12597
"40149",1977,12627
"40149",1978,12761
"40149",1979,13196
"40149",1980,14119
"40149",1981,15362
"40151",1969,11874
"40151",1970,11874
"40151",1971,11673
"40151",1972,11016
"40151",1973,10971
"40151",1974,11045
"40151",1975,11143
"40151",1976,11112
"40151",1977,10753
"40151",1978,10479
"40151",1979,10672
"40151",1980,10940
"40151",1981,10959
"40153",1969,15545
"40153",1970,15545
"40153",1971,15590
"40153",1972,15611
"40153",1973,15885
"40153",1974,16589
"40153",1975,17133
"40153",1976,18112
"40153",1977,18902
"40153",1978,19609
"40153",1979,20336
"40153",1980,21525
"40153",1981,22827
"41001",1969,15077
"41001",1970,15077
"41001",1971,15727
"41001",1972,15611
"41001",1973,15496
"41001",1974,15211
"41001",1975,15746
"41001",1976,15460
"41001",1977,15805
"41001",1978,15708
"41001",1979,16115
"41001",1980,16158
"41001",1981,16198
"41003",1969,54002
"41003",1970,54002
"41003",1971,54932
"41003",1972,60137
"41003",1973,59314
"41003",1974,61232
"41003",1975,61621
"41003",1976,62297
"41003",1977,65569
"41003",1978,66956
"41003",1979,68177
"41003",1980,68493
"41003",1981,69368
"41005",1969,167440
"41005",1970,167440
"41005",1971,172827
"41005",1972,178196
"41005",1973,190996
"41005",1974,196147
"41005",1975,205099
"41005",1976,211995
"41005",1977,218940
"41005",1978,229543
"41005",1979,236830
"41005",1980,242981
"41005",1981,246141
"41007",1969,28574
"41007",1970,28574
"41007",1971,28976
"41007",1972,28848
"41007",1973,29149
"41007",1974,29652
"41007",1975,29748
"41007",1976,29817
"41007",1977,30638
"41007",1978,31627
"41007",1979,32233
"41007",1980,32561
"41007",1981,32701
"41009",1969,28894
"41009",1970,28894
"41009",1971,29302
"41009",1972,30340
"41009",1973,31434
"41009",1974,31801
"41009",1975,32365
"41009",1976,32862
"41009",1977,33853
"41009",1978,34272
"41009",1979,35445
"41009",1980,35744
"41009",1981,35963
"41011",1969,56964
"41011",1970,56964
"41011",1971,58795
"41011",1972,57833
"41011",1973,59337
"41011",1974,59224
"41011",1975,59716
"41011",1976,59946
"41011",1977,61034
"41011",1978,62586
"41011",1979,63438
"41011",1980,63944
"41011",1981,63259
"41013",1969,10103
"41013",1970,10103
"41013",1971,10593
"41013",1972,10797
"41013",1973,11440
"41013",1974,11570
"41013",1975,11519
"41013",1976,11740
"41013",1977,11964
"41013",1978,12408
"41013",1979,12855
"41013",1980,13099
"41013",1981,13112
"41015",1969,13106
"41015",1970,13106
"41015",1971,13537
"41015",1972,13315
"41015",1973,13597
"41015",1974,13975
"41015",1975,14292
"41015",1976,14634
"41015",1977,15242
"41015",1978,15909
"41015",1979,16579
"41015",1980,17078
"41015",1981,17368
"41017",1969,30922
"41017",1970,30922
"41017",1971,32834
"41017",1972,34804
"41017",1973,37681
"41017",1974,40156
"41017",1975,42428
"41017",1976,44683
"41017",1977,47975
"41017",1978,53345
"41017",1979,58454
"41017",1980,62397
"41017",1981,63128
"41019",1969,72238
"41019",1970,72238
"41019",1971,74220
"41019",1972,75241
"41019",1973,79629
"41019",1974,81001
"41019",1975,83751
"41019",1976,85737
"41019",1977,87990
"41019",1978,90044
"41019",1979,92065
"41019",1980,93837
"41019",1981,93771
"41021",1969,2253
"41021",1970,2253
"41021",1971,1889
"41021",1972,1889
"41021",1973,1906
"41021",1974,1882
"41021",1975,2075
"41021",1976,2150
"41021",1977,2183
"41021",1978,2117
"41021",1979,2095
"41021",1980,2045
"41021",1981,2007
"41023",1969,7109
"41023",1970,7109
"41023",1971,7570
"41023",1972,7314
"41023",1973,7558
"41023",1974,7530
"41023",1975,7329
"41023",1976,7516
"41023",1977,7749
"41023",1978,7931
"41023",1979,7988
"41023",1980,8210
"41023",1981,8182
"41025",1969,7186
"41025",1970,7186
"41025",1971,7054
"41025",1972,6925
"41025",1973,7241
"41025",1974,7265
"41025",1975,7332
"41025",1976,7583
"41025",1977,7887
"41025",1978,7914
"41025",1979,7966
"41025",1980,8237
"41025",1981,7888
"41027",1969,13221
"41027",1970,13221
"41027",1971,13365
"41027",1972,13761
"41027",1973,13655
"41027",1974,14218
"41027",1975,14847
"41027",1976,15212
"41027",1977,15487
"41027",1978,15846
"41027",1979,16345
"41027",1980,15863
"41027",1981,15933
"41029",1969,95515
"41029",1970,95515
"41029",1971,99491
"41029",1972,101398
"41029",1973,107251
"41029",1974,110926
"41029",1975,114925
"41029",1976,117684
"41029",1977,122333
"41029",1978,126435
"41029",1979,129923
"41029",1980,133000
"41029",1981,134545
"41031",1969,8616
"41031",1970,8616
"41031",1971,8859
"41031",1972,9173
"41031",1973,9235
"41031",1974,9858
"41031",1975,10165
"41031",1976,10433
"41031",1977,10714
"41031",1978,11188
"41031",1979,11369
"41031",1980,11692
"41031",1981,12133
"41033",1969,36368
"41033",1970,36368
"41033",1971,38848
"41033",1972,40310
"41033",1973,43156
"41033",1974,45786
"41033",1975,48033
"41033",1976,50714
"41033",1977,52552
"41033",1978,55765
"41033",1979,57895
"41033",1980,58982
"41033",1981,59203
"41035",1969,50316
"41035",1970,50316
"41035",1971,51544
"41035",1972,50917
"41035",1973,51649
"41035",1974,51728
"41035",1975,53938
"41035",1976,55227
"41035",1977,56527
"41035",1978,58036
"41035",1979,58857
"41035",1980,59280
"41035",1981,59771
"41037",1969,6376
"41037",1970,6376
"41037",1971,6502
"41037",1972,6612
"41037",1973,6537
"41037",1974,6345
"41037",1975,6601
"41037",1976,6719
"41037",1977,6840
"41037",1978,6976
"41037",1979,7113
"41037",1980,7584
"41037",1981,7774
"41039",1969,216476
"41039",1970,216476
"41039",1971,220795
"41039",1972,227021
"41039",1973,230748
"41039",1974,236563
"41039",1975,240330
"41039",1976,245935
"41039",1977,251928
"41039",1978,260247
"41039",1979,267828
"41039",1980,275828
"41039",1981,277073
"41041",1969,26020
"41041",1970,26020
"41041",1971,27095
"41041",1972,26579
"41041",1973,27046
"41041",1974,27695
"41041",1975,28438
"41041",1976,29130
"41041",1977,30802
"41041",1978,32235
"41041",1979,33613
"41041",1980,35443
"41041",1981,36008
"41043",1969,72635
"41043",1970,72635
"41043",1971,75546
"41043",1972,76465
"41043",1973,78154
"41043",1974,79010
"41043",1975,80945
"41043",1976,82419
"41043",1977,84724
"41043",1978,86335
"41043",1979,89003
"41043",1980,89716
"41043",1981,90174
"41045",1969,23353
"41045",1970,23353
"41045",1971,24105
"41045",1972,23773
"41045",1973,23777
"41045",1974,24357
"41045",1975,24720
"41045",1976,25114
"41045",1977,25463
"41045",1978,25870
"41045",1979,26209
"41045",1980,26980
"41045",1981,27203
"41047",1969,152298
"41047",1970,152298
"41047",1971,156292
"41047",1972,159339
"41047",1973,161944
"41047",1974,168255
"41047",1975,171722
"41047",1976,177888
"41047",1977,184402
"41047",1978,192311
"41047",1979,198618
"41047",1980,205599
"41047",1981,208354
"41049",1969,4459
"41049",1970,4459
"41049",1971,4438
"41049",1972,4369
"41049",1973,4499
"41049",1974,4770
"41049",1975,5220
"41049",1976,5661
"41049",1977,6018
"41049",1978,6541
"41049",1979,7168
"41049",1980,7497
"41049",1981,7383
"41051",1969,554765
"41051",1970,554765
"41051",1971,555190
"41051",1972,559627
"41051",1973,554260
"41051",1974,553808
"41051",1975,547395
"41051",1976,547376
"41051",1977,552989
"41051",1978,552194
"41051",1979,556800
"41051",1980,563632
"41051",1981,566198
"41053",1969,35651
"41053",1970,35651
"41053",1971,36877
"41053",1972,37698
"41053",1973,37637
"41053",1974,38543
"41053",1975,39736
"41053",1976,40781
"41053",1977,44059
"41053",1978,44756
"41053",1979,44996
"41053",1980,45362
"41053",1981,45801
"41055",1969,2130
"41055",1970,2130
"41055",1971,2068
"41055",1972,2152
"41055",1973,2089
"41055",1974,2011
"41055",1975,2024
"41055",1976,2097
"41055",1977,2053
"41055",1978,1980
"41055",1979,2058
"41055",1980,2168
"41055",1981,2166
"41057",1969,18109
"41057",1970,18109
"41057",1971,18402
"41057",1972,18464
"41057",1973,18112
"41057",1974,18379
"41057",1975,18487
"41057",1976,18552
"41057",1977,19242
"41057",1978,19874
"41057",1979,20608
"41057",1980,21259
"41057",1981,21525
"41059",1969,45095
"41059",1970,45095
"41059",1971,45746
"41059",1972,46417
"41059",1973,46845
"41059",1974,47359
"41059",1975,48918
"41059",1976,51317
"41059",1977,53525
"41059",1978,55474
"41059",1979,57410
"41059",1980,59145
"41059",1981,60055
"41061",1969,19559
"41061",1970,19559
"41061",1971,20295
"41061",1972,20744
"41061",1973,20898
"41061",1974,21424
"41061",1975,22045
"41061",1976,22356
"41061",1977,22447
"41061",1978,22962
"41061",1979,23329
"41061",1980,24050
"41061",1981,24429
"41063",1969,6257
"41063",1970,6257
"41063",1971,6303
"41063",1972,6264
"41063",1973,6312
"41063",1974,6417
"41063",1975,6584
"41063",1976,6681
"41063",1977,6711
"41063",1978,6827
"41063",1979,6974
"41063",1980,7301
"41063",1981,7381
"41065",1969,20246
"41065",1970,20246
"41065",1971,20724
"41065",1972,20461
"41065",1973,20422
"41065",1974,19847
"41065",1975,20320
"41065",1976,20390
"41065",1977,20639
"41065",1978,20998
"41065",1979,21183
"41065",1980,21951
"41065",1981,22771
"41067",1969,159382
"41067",1970,159382
"41067",1971,165246
"41067",1972,177519
"41067",1973,184203
"41067",1974,189612
"41067",1975,197417
"41067",1976,204550
"41067",1977,212094
"41067",1978,222813
"41067",1979,235808
"41067",1980,247848
"41067",1981,254858
"41069",1969,1826
"41069",1970,1826
"41069",1971,1752
"41069",1972,1787
"41069",1973,1815
"41069",1974,1892
"41069",1975,1924
"41069",1976,1910
"41069",1977,1819
"41069",1978,1793
"41069",1979,1637
"41069",1980,1504
"41069",1981,1460
"41071",1969,40610
"41071",1970,40610
"41071",1971,42203
"41071",1972,43216
"41071",1973,43963
"41071",1974,45559
"41071",1975,46891
"41071",1976,47651
"41071",1977,49280
"41071",1978,51842
"41071",1979,53383
"41071",1980,55660
"41071",1981,56715
"42001",1969,57273
"42001",1970,57273
"42001",1971,58631
"42001",1972,60816
"42001",1973,62629
"42001",1974,63523
"42001",1975,63836
"42001",1976,64437
"42001",1977,65402
"42001",1978,66233
"42001",1979,67410
"42001",1980,68563
"42001",1981,69506
"42003",1969,1602792
"42003",1970,1602792
"42003",1971,1593412
"42003",1972,1573444
"42003",1973,1548862
"42003",1974,1525946
"42003",1975,1513434
"42003",1976,1499345
"42003",1977,1486312
"42003",1978,1473796
"42003",1979,1454338
"42003",1980,1448653
"42003",1981,1437551
"42005",1969,75821
"42005",1970,75821
"42005",1971,76722
"42005",1972,76873
"42005",1973,76806
"42005",1974,76943
"42005",1975,77567
"42005",1976,77768
"42005",1977,77506
"42005",1978,78262
"42005",1979,78065
"42005",1980,77775
"42005",1981,77354
"42007",1969,208503
"42007",1970,208503
"42007",1971,208845
"42007",1972,209952
"42007",1973,208991
"42007",1974,206271
"42007",1975,208092
"42007",1976,208305
"42007",1977,206228
"42007",1978,205572
"42007",1979,204663
"42007",1980,204113
"42007",1981,201835
"42009",1969,42531
"42009",1970,42531
"42009",1971,43270
"42009",1972,43577
"42009",1973,44266
"42009",1974,44774
"42009",1975,44945
"42009",1976,44934
"42009",1977,45500
"42009",1978,45698
"42009",1979,46890
"42009",1980,46906
"42009",1981,47143
"42011",1969,296996
"42011",1970,296996
"42011",1971,299481
"42011",1972,300896
"42011",1973,305011
"42011",1974,305723
"42011",1975,306892
"42011",1976,308454
"42011",1977,306642
"42011",1978,309112
"42011",1979,312055
"42011",1980,313193
"42011",1981,314420
"42013",1969,135686
"42013",1970,135686
"42013",1971,137002
"42013",1972,137689
"42013",1973,136559
"42013",1974,136957
"42013",1975,136614
"42013",1976,136024
"42013",1977,137016
"42013",1978,137706
"42013",1979,137968
"42013",1980,136544
"42013",1981,135454
"42015",1969,58306
"42015",1970,58306
"42015",1971,59678
"42015",1972,59590
"42015",1973,59951
"42015",1974,60585
"42015",1975,61700
"42015",1976,62402
"42015",1977,62987
"42015",1978,62491
"42015",1979,62554
"42015",1980,63035
"42015",1981,63144
"42017",1969,418645
"42017",1970,418645
"42017",1971,426330
"42017",1972,433852
"42017",1973,443504
"42017",1974,449901
"42017",1975,456341
"42017",1976,460568
"42017",1977,465915
"42017",1978,469643
"42017",1979,474262
"42017",1980,481286
"42017",1981,487433
"42019",1969,128502
"42019",1970,128502
"42019",1971,130736
"42019",1972,133170
"42019",1973,136248
"42019",1974,136762
"42019",1975,139229
"42019",1976,141913
"42019",1977,144176
"42019",1978,145816
"42019",1979,147781
"42019",1980,148213
"42019",1981,148549
"42021",1969,187196
"42021",1970,187196
"42021",1971,188839
"42021",1972,189528
"42021",1973,189288
"42021",1974,188478
"42021",1975,188823
"42021",1976,190094
"42021",1977,190308
"42021",1978,188159
"42021",1979,186378
"42021",1980,183110
"42021",1981,181509
"42023",1969,7093
"42023",1970,7093
"42023",1971,7074
"42023",1972,7279
"42023",1973,7018
"42023",1974,6807
"42023",1975,6806
"42023",1976,6780
"42023",1977,6797
"42023",1978,6711
"42023",1979,6728
"42023",1980,6685
"42023",1981,6684
"42025",1969,50562
"42025",1970,50562
"42025",1971,50524
"42025",1972,51034
"42025",1973,51939
"42025",1974,52510
"42025",1975,53112
"42025",1976,52997
"42025",1977,53336
"42025",1978,53573
"42025",1979,53559
"42025",1980,53400
"42025",1981,53593
"42027",1969,99658
"42027",1970,99658
"42027",1971,101265
"42027",1972,103974
"42027",1973,105041
"42027",1974,107961
"42027",1975,107533
"42027",1976,110050
"42027",1977,112940
"42027",1978,111318
"42027",1979,112464
"42027",1980,113206
"42027",1981,114395
"42029",1969,278858
"42029",1970,278858
"42029",1971,283316
"42029",1972,284080
"42029",1973,286133
"42029",1974,287984
"42029",1975,293335
"42029",1976,297737
"42029",1977,301614
"42029",1978,304380
"42029",1979,308744
"42029",1980,318139
"42029",1981,322815
"42031",1969,38691
"42031",1970,38691
"42031",1971,39791
"42031",1972,40393
"42031",1973,40741
"42031",1974,40801
"42031",1975,41296
"42031",1976,42082
"42031",1977,42718
"42031",1978,42778
"42031",1979,43055
"42031",1980,43422
"42031",1981,43417
"42033",1969,74758
"42033",1970,74758
"42033",1971,75298
"42033",1972,76614
"42033",1973,78028
"42033",1974,78361
"42033",1975,79790
"42033",1976,80913
"42033",1977,82074
"42033",1978,83201
"42033",1979,83566
"42033",1980,83549
"42033",1981,82983
"42035",1969,37844
"42035",1970,37844
"42035",1971,38341
"42035",1972,38676
"42035",1973,38642
"42035",1974,38335
"42035",1975,38270
"42035",1976,38248
"42035",1977,38341
"42035",1978,38412
"42035",1979,38168
"42035",1980,38958
"42035",1981,38696
"42037",1969,55324
"42037",1970,55324
"42037",1971,56173
"42037",1972,57190
"42037",1973,58127
"42037",1974,59117
"42037",1975,59855
"42037",1976,60342
"42037",1977,60845
"42037",1978,61200
"42037",1979,61628
"42037",1980,62117
"42037",1981,62350
"42039",1969,81732
"42039",1970,81732
"42039",1971,83304
"42039",1972,84696
"42039",1973,85535
"42039",1974,86136
"42039",1975,86994
"42039",1976,87601
"42039",1977,87572
"42039",1978,87971
"42039",1979,88084
"42039",1980,89076
"42039",1981,89401
"42041",1969,158882
"42041",1970,158882
"42041",1971,161710
"42041",1972,163998
"42041",1973,167245
"42041",1974,168173
"42041",1975,169569
"42041",1976,169375
"42041",1977,171840
"42041",1978,173159
"42041",1979,174553
"42041",1980,180105
"42041",1981,181105
"42043",1969,224028
"42043",1970,224028
"42043",1971,225314
"42043",1972,226751
"42043",1973,228418
"42043",1974,228307
"42043",1975,227336
"42043",1976,228164
"42043",1977,229018
"42043",1978,228912
"42043",1979,231537
"42043",1980,232965
"42043",1981,234879
"42045",1969,603110
"42045",1970,603110
"42045",1971,601753
"42045",1972,598411
"42045",1973,589572
"42045",1974,583987
"42045",1975,581802
"42045",1976,577840
"42045",1977,571272
"42045",1978,561447
"42045",1979,556139
"42045",1980,554586
"42045",1981,550835
"42047",1969,37849
"42047",1970,37849
"42047",1971,38152
"42047",1972,39119
"42047",1973,38662
"42047",1974,38577
"42047",1975,38358
"42047",1976,37933
"42047",1977,37619
"42047",1978,37464
"42047",1979,38145
"42047",1980,38368
"42047",1981,38291
"42049",1969,264645
"42049",1970,264645
"42049",1971,268639
"42049",1972,272380
"42049",1973,274504
"42049",1974,275302
"42049",1975,279279
"42049",1976,281389
"42049",1977,280021
"42049",1978,278423
"42049",1979,278791
"42049",1980,280201
"42049",1981,280533
"42051",1969,154897
"42051",1970,154897
"42051",1971,155822
"42051",1972,159142
"42051",1973,159358
"42051",1974,158126
"42051",1975,158316
"42051",1976,159526
"42051",1977,160867
"42051",1978,161380
"42051",1979,162729
"42051",1980,159182
"42051",1981,157437
"42053",1969,4934
"42053",1970,4934
"42053",1971,4964
"42053",1972,5094
"42053",1973,5006
"42053",1974,5053
"42053",1975,5117
"42053",1976,5092
"42053",1977,5216
"42053",1978,5262
"42053",1979,5067
"42053",1980,5073
"42053",1981,5070
"42055",1969,101276
"42055",1970,101276
"42055",1971,103085
"42055",1972,103108
"42055",1973,104291
"42055",1974,106649
"42055",1975,108056
"42055",1976,110188
"42055",1977,110221
"42055",1978,111168
"42055",1979,112175
"42055",1980,113888
"42055",1981,114306
"42057",1969,10881
"42057",1970,10881
"42057",1971,11328
"42057",1972,11320
"42057",1973,11661
"42057",1974,11828
"42057",1975,11803
"42057",1976,12215
"42057",1977,12189
"42057",1978,12638
"42057",1979,12650
"42057",1980,12883
"42057",1981,13003
"42059",1969,36314
"42059",1970,36314
"42059",1971,37196
"42059",1972,38245
"42059",1973,38055
"42059",1974,38657
"42059",1975,38997
"42059",1976,39445
"42059",1977,40397
"42059",1978,40931
"42059",1979,40915
"42059",1980,40534
"42059",1981,40560
"42061",1969,39123
"42061",1970,39123
"42061",1971,39202
"42061",1972,40779
"42061",1973,40757
"42061",1974,40399
"42061",1975,40676
"42061",1976,40978
"42061",1977,41060
"42061",1978,40707
"42061",1979,41221
"42061",1980,42316
"42061",1981,42351
"42063",1969,79741
"42063",1970,79741
"42063",1971,80890
"42063",1972,82671
"42063",1973,84294
"42063",1974,84877
"42063",1975,85757
"42063",1976,88781
"42063",1977,90074
"42063",1978,90394
"42063",1979,91822
"42063",1980,92356
"42063",1981,92106
"42065",1969,43847
"42065",1970,43847
"42065",1971,44463
"42065",1972,44576
"42065",1973,45531
"42065",1974,45939
"42065",1975,46331
"42065",1976,46964
"42065",1977,47827
"42065",1978,48075
"42065",1979,48584
"42065",1980,48331
"42065",1981,48156
"42067",1969,16841
"42067",1970,16841
"42067",1971,17343
"42067",1972,17789
"42067",1973,17914
"42067",1974,17943
"42067",1975,18151
"42067",1976,18404
"42067",1977,18727
"42067",1978,19076
"42067",1979,19191
"42067",1980,19236
"42067",1981,19323
"42069",1969,234343
"42069",1970,234343
"42069",1971,233678
"42069",1972,235700
"42069",1973,234758
"42069",1974,234224
"42069",1975,235322
"42069",1976,231242
"42069",1977,231941
"42069",1978,231609
"42069",1979,229671
"42069",1980,228086
"42069",1981,227578
"42071",1969,321490
"42071",1970,321490
"42071",1971,327155
"42071",1972,332162
"42071",1973,336823
"42071",1974,340173
"42071",1975,344818
"42071",1976,347408
"42071",1977,351084
"42071",1978,354668
"42071",1979,359328
"42071",1980,363641
"42071",1981,366981
"42073",1969,107453
"42073",1970,107453
"42073",1971,107798
"42073",1972,107282
"42073",1973,108127
"42073",1974,107582
"42073",1975,106945
"42073",1976,106413
"42073",1977,106820
"42073",1978,106421
"42073",1979,106528
"42073",1980,107056
"42073",1981,106130
"42075",1969,100307
"42075",1970,100307
"42075",1971,102909
"42075",1972,103415
"42075",1973,105071
"42075",1974,105312
"42075",1975,124291
"42075",1976,108206
"42075",1977,108058
"42075",1978,109311
"42075",1979,110093
"42075",1980,108914
"42075",1981,109643
"42077",1969,255964
"42077",1970,255964
"42077",1971,258622
"42077",1972,258937
"42077",1973,261741
"42077",1974,264787
"42077",1975,267021
"42077",1976,268950
"42077",1977,269765
"42077",1978,270141
"42077",1979,272768
"42077",1980,272926
"42077",1981,273937
"42079",1969,342950
"42079",1970,342950
"42079",1971,346915
"42079",1972,349283
"42079",1973,348807
"42079",1974,348881
"42079",1975,348826
"42079",1976,347341
"42079",1977,345974
"42079",1978,345371
"42079",1979,345588
"42079",1980,342852
"42079",1981,340177
"42081",1969,113718
"42081",1970,113718
"42081",1971,115432
"42081",1972,115446
"42081",1973,116544
"42081",1974,117360
"42081",1975,117987
"42081",1976,118684
"42081",1977,117931
"42081",1978,118278
"42081",1979,119589
"42081",1980,118352
"42081",1981,117458
"42083",1969,52089
"42083",1970,52089
"42083",1971,52775
"42083",1972,52874
"42083",1973,51924
"42083",1974,51974
"42083",1975,51642
"42083",1976,51215
