"Year","stateabbr","aqcr_num","Pop","Count","fips_state"
1978,"VA",47,1071570,7,51
1978,"VA",207,418572,16,51
1978,"VA",222,599207,22,51
1978,"VA",223,1189967,13,51
1978,"VA",224,491745,28,51
1978,"VA",225,781035,17,51
1978,"VA",226,731792,28,51
1978,"VT",159,234683,5,50
1978,"VT",221,263623,9,50
1978,"WA",62,462196,8,53
1978,"WA",193,316408,5,53
1978,"WA",227,132738,6,53
1978,"WA",228,490820,10,53
1978,"WA",229,2103763,4,53
1978,"WA",230,380325,6,53
1978,"WI",68,50981,1,55
1978,"WI",73,138070,1,55
1978,"WI",128,564355,16,55
1978,"WI",129,165699,10,55
1978,"WI",237,964109,17,55
1978,"WI",238,371273,11,55
1978,"WI",239,1754800,7,55
1978,"WI",240,621711,9,55
1978,"WV",103,176597,3,54
1978,"WV",113,36187,2,54
1978,"WV",179,156723,5,54
1978,"WV",181,172343,4,54
1978,"WV",231,142760,9,54
1978,"WV",232,161434,12,54
1978,"WV",233,81872,3,54
1978,"WV",234,323602,3,54
1978,"WV",235,278660,6,54
1978,"WV",236,390250,8,54
1978,"WY",241,113045,3,56
1978,"WY",242,115869,4,56
1978,"WY",243,202039,16,56
1978,NA,NA,70899,14,NA
1979,"AK",8,195019,2,2
1979,"AK",9,72186,4,2
1979,"AK",10,29137,5,2
1979,"AK",11,46448,5,2
1979,"AL",1,208780,9,1
1979,"AL",2,505663,11,1
1979,"AL",3,448222,10,1
1979,"AL",4,1163282,14,1
1979,"AL",5,476248,3,1
1979,"AL",6,259352,7,1
1979,"AL",7,807793,13,1
1979,"AR",16,857722,19,5
1979,"AR",17,305675,4,5
1979,"AR",18,49180,1,5
1979,"AR",19,138585,6,5
1979,"AR",20,516415,19,5
1979,"AR",21,262726,19,5
1979,"AR",22,138770,7,5
1979,"AZ",12,119733,3,4
1979,"AZ",13,135298,2,4
1979,"AZ",14,257734,4,4
1979,"AZ",15,2125807,5,4
1979,"CA",23,27101,3,6
1979,"CA",24,11597438,6,6
1979,"CA",25,495251,3,6
1979,"CA",26,275860,6,6
1979,"CA",27,141806,3,6
1979,"CA",28,1449995,13,6
1979,"CA",29,1827598,1,6
1979,"CA",30,5112904,9,6
1979,"CA",31,2086281,12,6
1979,"CA",32,150853,1,6
1979,"CA",33,90091,1,6
1979,"CO",14,49426,5,8
1979,"CO",34,72656,10,8
1979,"CO",35,190806,11,8
1979,"CO",36,1608420,8,8
1979,"CO",37,329129,8,8
1979,"CO",38,520734,10,8
1979,"CO",39,37883,6,8
1979,"CO",40,40244,5,8
1979,"CT",41,575919,4,9
1979,"CT",42,2524012,4,9
1979,"DC",47,655620,1,11
1979,"DE",45,402156,1,10
1979,"DE",46,196667,2,10
1979,"FL",5,606951,10,12
1979,"FL",48,1294352,6,12
1979,"FL",49,1405405,25,12
1979,"FL",50,3407600,8,12
1979,"FL",51,612926,8,12
1979,"FL",52,2143248,10,12
1979,"GA",2,281136,12,13
1979,"GA",49,227641,14,13
1979,"GA",53,334857,12,13
1979,"GA",54,569277,27,13
1979,"GA",55,522527,16,13
1979,"GA",56,2090197,19,13
1979,"GA",57,500816,24,13
1979,"GA",58,334093,8,13
1979,"GA",59,519627,26,13
1979,"HI",60,950042,4,15
1979,"IA",65,89213,2,19
1979,"IA",68,137458,3,19
1979,"IA",69,270545,4,19
1979,"IA",85,86462,1,19
1979,"IA",86,157880,3,19
1979,"IA",87,12843,1,19
1979,"IA",88,503749,12,19
1979,"IA",89,298846,15,19
1979,"IA",90,172949,12,19
1979,"IA",91,242992,10,19
1979,"IA",92,707879,18,19
1979,"IA",93,236008,18,19
1979,"ID",61,253769,14,16
1979,"ID",62,146483,5,16
1979,"ID",63,279505,23,16
1979,"ID",64,252968,2,16
1979,"IL",65,579716,10,17
1979,"IL",66,667948,15,17
1979,"IL",67,7275867,9,17
1979,"IL",68,23489,1,17
1979,"IL",69,329332,5,17
1979,"IL",70,641649,7,17
1979,"IL",71,211124,6,17
1979,"IL",72,68197,6,17
1979,"IL",73,446600,5,17
1979,"IL",74,505684,21,17
1979,"IL",75,673284,17,17
1979,"IN",67,646713,2,18
1979,"IN",76,548352,8,18
1979,"IN",77,351787,8,18
1979,"IN",78,149172,2,18
1979,"IN",79,38897,2,18
1979,"IN",80,1162356,8,18
1979,"IN",81,529980,9,18
1979,"IN",82,585152,5,18
1979,"IN",83,615560,23,18
1979,"IN",84,847007,25,18
1979,"KS",94,491532,3,20
1979,"KS",95,389950,14,20
1979,"KS",96,277723,16,20
1979,"KS",97,158249,21,20
1979,"KS",98,272989,16,20
1979,"KS",99,595320,10,20
1979,"KS",100,161942,25,20
1979,"KY",72,385251,17,21
1979,"KY",77,198154,7,21
1979,"KY",78,692094,1,21
1979,"KY",79,309872,8,21
1979,"KY",101,540287,21,21
1979,"KY",102,544078,17,21
1979,"KY",103,259795,15,21
1979,"KY",104,328768,14,21
1979,"KY",105,385621,20,21
1979,"LA",19,347760,13,22
1979,"LA",22,579964,12,22
1979,"LA",106,3211404,39,22
1979,"MA",42,647147,3,25
1979,"MA",117,145440,1,25
1979,"MA",118,649169,1,25
1979,"MA",119,3265708,4,25
1979,"MA",120,1038748,5,25
1979,"MD",47,1247387,2,24
1979,"MD",112,112153,1,24
1979,"MD",113,220822,3,24
1979,"MD",114,295732,9,24
1979,"MD",115,2183933,6,24
1979,"MD",116,163339,3,24
1979,"ME",107,416494,8,23
1979,"ME",108,92934,1,23
1979,"ME",109,232349,4,23
1979,"ME",110,383162,3,23
1979,"MI",82,289148,3,26
1979,"MI",122,2435727,29,26
1979,"MI",123,4191103,4,26
1979,"MI",124,134289,1,26
1979,"MI",125,1551318,13,26
1979,"MI",126,647308,33,26
1979,"MN",127,315799,9,27
1979,"MN",128,626200,20,27
1979,"MN",129,340987,7,27
1979,"MN",130,49095,1,27
1979,"MN",131,1960960,7,27
1979,"MN",132,441053,25,27
1979,"MN",133,304123,18,27
1979,"MO",70,1782429,5,29
1979,"MO",94,973584,6,29
1979,"MO",137,702059,44,29
1979,"MO",138,509025,24,29
1979,"MO",139,922319,36,29
1979,"MS",5,1411338,37,28
1979,"MS",18,53094,1,28
1979,"MS",134,324636,12,28
1979,"MS",135,718675,32,28
1979,"MT",140,160634,11,30
1979,"MT",141,147829,9,30
1979,"MT",142,185896,12,30
1979,"MT",143,98368,17,30
1979,"MT",144,196528,7,30
1979,"NC",136,1103009,11,37
1979,"NC",165,613095,15,37
1979,"NC",166,1069120,16,37
1979,"NC",167,976203,8,37
1979,"NC",168,306852,15,37
1979,"NC",169,675752,11,37
1979,"NC",170,666812,13,37
1979,"NC",171,390653,11,37
1979,"ND",130,87911,1,38
1979,"ND",172,564406,52,38
1979,"NE",85,486799,2,31
1979,"NE",86,16376,1,31
1979,"NE",145,231587,4,31
1979,"NE",146,829908,86,31
1979,"NH",107,35022,1,33
1979,"NH",121,784425,7,33
1979,"NH",149,92453,2,33
1979,"NJ",43,4930543,9,34
1979,"NJ",45,1407153,5,34
1979,"NJ",150,750634,4,34
1979,"NJ",151,284735,3,34
1979,"NM",12,46866,3,35
1979,"NM",14,198962,4,35
1979,"NM",152,467295,2,35
1979,"NM",153,158069,4,35
1979,"NM",154,58235,7,35
1979,"NM",155,223667,7,35
1979,"NM",156,15847,2,35
1979,"NM",157,111653,3,35
1979,"NV",13,441350,1,32
1979,"NV",147,72777,11,32
1979,"NV",148,251067,5,32
1979,"NY",43,10830875,9,36
1979,"NY",158,1212055,9,36
1979,"NY",159,392731,7,36
1979,"NY",160,1130955,9,36
1979,"NY",161,1724464,13,36
1979,"NY",162,1263573,2,36
1979,"NY",163,489742,6,36
1979,"NY",164,589364,7,36
1979,"OH",79,1359103,4,39
1979,"OH",103,232595,5,39
1979,"OH",124,577541,2,39
1979,"OH",173,1035489,6,39
1979,"OH",174,3222274,8,39
1979,"OH",175,517266,9,39
1979,"OH",176,1279454,8,39
1979,"OH",177,633088,15,39
1979,"OH",178,634141,3,39
1979,"OH",179,155741,4,39
1979,"OH",180,299656,5,39
1979,"OH",181,305363,4,39
1979,"OH",182,248381,8,39
1979,"OH",183,298585,7,39
1979,"OK",17,119635,4,40
1979,"OK",22,36616,1,40
1979,"OK",184,919568,9,40
1979,"OK",185,190928,5,40
1979,"OK",186,916800,14,40
1979,"OK",187,135074,13,40
1979,"OK",188,349458,19,40
1979,"OK",189,301990,12,40
1979,"OR",190,188234,8,41
1979,"OR",191,156891,10,41
1979,"OR",192,86454,3,41
1979,"OR",193,1786888,10,41
1979,"OR",194,359900,5,41
1979,"PA",45,3689626,5,42
1979,"PA",151,1895039,15,42
1979,"PA",178,1006567,14,42
1979,"PA",195,1089012,16,42
1979,"PA",196,1401036,8,42
1979,"PA",197,2792383,9,42
1979,"RI",120,956651,5,44
1979,"SC",53,246742,6,45
1979,"SC",58,129341,4,45
1979,"SC",167,217806,4,45
1979,"SC",198,172799,4,45
1979,"SC",199,425152,3,45
1979,"SC",200,456966,4,45
1979,"SC",201,305978,6,45
1979,"SC",202,779930,6,45
1979,"SC",203,171752,6,45
1979,"SC",204,180374,3,45
1979,"SD",86,10700,1,46
1979,"SD",87,135300,4,46
1979,"SD",205,134462,6,46
1979,"SD",206,408644,55,46
1979,"TN",7,326926,16,47
1979,"TN",18,768713,1,47
1979,"TN",55,287127,1,47
1979,"TN",207,1360314,27,47
1979,"TN",208,1258040,30,47
1979,"TN",209,532226,20,47
1979,"TX",22,790176,23,48
1979,"TX",106,641816,15,48
1979,"TX",153,492617,6,48
1979,"TX",210,523937,31,48
1979,"TX",211,725022,40,48
1979,"TX",212,1329112,29,48
1979,"TX",213,632661,7,48
1979,"TX",214,610496,18,48
1979,"TX",215,3162045,19,48
1979,"TX",216,3166702,13,48
1979,"TX",217,1352897,24,48
1979,"TX",218,460069,29,48
1979,"UT",14,80711,8,49
1979,"UT",219,215701,16,49
1979,"UT",220,1119730,5,49
1979,"VA",47,1085876,7,51
1979,"VA",207,420584,16,51
1979,"VA",222,604124,22,51
1979,"VA",223,1187474,13,51
1979,"VA",224,499846,28,51
1979,"VA",225,789499,17,51
1979,"VA",226,736935,28,51
1979,"VT",159,238316,5,50
1979,"VT",221,267414,9,50
1979,"WA",62,467874,8,53
1979,"WA",193,329731,5,53
1979,"WA",227,137209,6,53
1979,"WA",228,512070,10,53
1979,"WA",229,2172861,4,53
1979,"WA",230,393164,6,53
1979,"WI",68,51204,1,55
1979,"WI",73,139817,1,55
1979,"WI",128,570763,16,55
1979,"WI",129,167987,10,55
1979,"WI",237,971332,17,55
1979,"WI",238,376742,11,55
1979,"WI",239,1761802,7,55
1979,"WI",240,626318,9,55
1979,"WV",103,179282,3,54
1979,"WV",113,36884,2,54
1979,"WV",179,158978,5,54
1979,"WV",181,173656,4,54
1979,"WV",231,144537,9,54
1979,"WV",232,163088,12,54
1979,"WV",233,84931,3,54
1979,"WV",234,325793,3,54
1979,"WV",235,280134,6,54
1979,"WV",236,391829,8,54
1979,"WY",241,119029,3,56
1979,"WY",242,119923,4,56
1979,"WY",243,212942,16,56
1979,NA,NA,71259,14,NA
1980,"AK",8,219430,3,2
1980,"AK",9,83536,6,2
1980,"AK",10,47428,9,2
1980,"AK",11,50833,6,2
1980,"AL",1,208589,9,1
1980,"AL",2,511603,11,1
1980,"AL",3,451847,10,1
1980,"AL",4,1168629,14,1
1980,"AL",5,483263,3,1
1980,"AL",6,262918,7,1
1980,"AL",7,812822,13,1
1980,"AR",16,869972,19,5
1980,"AR",17,311496,4,5
1980,"AR",18,49466,1,5
1980,"AR",19,136672,6,5
1980,"AR",20,514908,19,5
1980,"AR",21,266495,19,5
1980,"AR",22,139800,7,5
1980,"AZ",12,120553,3,4
1980,"AZ",13,145859,2,4
1980,"AZ",14,262787,4,4
1980,"AZ",15,2206641,5,4
1980,"CA",23,27657,3,6
1980,"CA",24,11856409,6,6
1980,"CA",25,506822,3,6
1980,"CA",26,283107,6,6
1980,"CA",27,147176,3,6
1980,"CA",28,1500685,13,6
1980,"CA",29,1875284,1,6
1980,"CA",30,5196722,9,6
1980,"CA",31,2149547,12,6
1980,"CA",32,156829,1,6
1980,"CA",33,92602,1,6
1980,"CO",14,50322,5,8
1980,"CO",34,73245,10,8
1980,"CO",35,200953,11,8
1980,"CO",36,1639872,8,8
1980,"CO",37,339126,8,8
1980,"CO",38,525564,10,8
1980,"CO",39,38067,6,8
1980,"CO",40,42396,5,8
1980,"CT",41,576538,4,9
1980,"CT",42,2537683,4,9
1980,"DC",47,637161,1,11
1980,"DE",45,398549,1,10
1980,"DE",46,196387,2,10
1980,"FL",5,610910,10,12
1980,"FL",48,1350660,6,12
1980,"FL",49,1451198,25,12
1980,"FL",50,3553981,8,12
1980,"FL",51,651860,8,12
1980,"FL",52,2222550,10,12
1980,"GA",2,281366,12,13
1980,"GA",49,232200,14,13
1980,"GA",53,339868,12,13
1980,"GA",54,571184,27,13
1980,"GA",55,531911,16,13
1980,"GA",56,2138060,19,13
1980,"GA",57,514485,24,13
1980,"GA",58,339969,8,13
1980,"GA",59,524421,26,13
1980,"HI",60,961381,4,15
1980,"IA",65,89281,2,19
1980,"IA",68,137357,3,19
1980,"IA",69,269972,4,19
1980,"IA",85,86610,1,19
1980,"IA",86,156658,3,19
1980,"IA",87,12884,1,19
1980,"IA",88,507570,12,19
1980,"IA",89,297183,15,19
1980,"IA",90,171529,12,19
1980,"IA",91,242487,10,19
1980,"IA",92,710664,18,19
1980,"IA",93,233367,18,19
1980,"ID",61,256441,14,16
1980,"ID",62,149690,5,16
1980,"ID",63,284254,23,16
1980,"ID",64,258197,2,16
1980,"IL",65,583724,10,17
1980,"IL",66,668930,15,17
1980,"IL",67,7273929,9,17
1980,"IL",68,23601,1,17
1980,"IL",69,329238,5,17
1980,"IL",70,635748,7,17
1980,"IL",71,215624,6,17
1980,"IL",72,68154,6,17
1980,"IL",73,450916,5,17
1980,"IL",74,510112,21,17
1980,"IL",75,675478,17,17
1980,"IN",67,641584,2,18
1980,"IN",76,546129,8,18
1980,"IN",77,355469,8,18
1980,"IN",78,150508,2,18
1980,"IN",79,39511,2,18
1980,"IN",80,1168462,8,18
1980,"IN",81,530235,9,18
1980,"IN",82,586503,5,18
1980,"IN",83,622568,23,18
1980,"IN",84,851771,25,18
1980,"KS",94,498789,3,20
1980,"KS",95,394276,14,20
1980,"KS",96,276454,16,20
1980,"KS",97,158004,21,20
1980,"KS",98,275024,16,20
1980,"KS",99,605022,10,20
1980,"KS",100,162519,25,20
1980,"KY",72,385843,17,21
1980,"KY",77,199372,7,21
1980,"KY",78,684300,1,21
1980,"KY",79,313977,8,21
1980,"KY",101,544776,21,21
1980,"KY",102,548466,17,21
1980,"KY",103,262280,15,21
1980,"KY",104,337073,14,21
1980,"KY",105,389277,20,21
1980,"LA",19,353789,13,22
1980,"LA",22,587392,12,22
1980,"LA",106,3280402,39,22
1980,"MA",42,647221,3,25
1980,"MA",117,145167,1,25
1980,"MA",118,647378,1,25
1980,"MA",119,3263727,4,25
1980,"MA",120,1044948,5,25
1980,"MD",47,1247590,2,24
1980,"MD",112,115761,1,24
1980,"MD",113,220283,3,24
1980,"MD",114,297137,9,24
1980,"MD",115,2176910,6,24
1980,"MD",116,168510,3,24
1980,"ME",107,418751,8,23
1980,"ME",108,91224,1,23
1980,"ME",109,231756,4,23
1980,"ME",110,386094,3,23
1980,"MI",82,288001,3,26
1980,"MI",122,2452499,29,26
1980,"MI",123,4168093,4,26
1980,"MI",124,134824,1,26
1980,"MI",125,1566492,13,26
1980,"MI",126,646767,33,26
1980,"MN",127,323047,9,27
1980,"MN",128,627775,20,27
1980,"MN",129,343107,7,27
1980,"MN",130,49397,1,27
1980,"MN",131,1993913,7,27
1980,"MN",132,445110,25,27
1980,"MN",133,304397,18,27
1980,"MO",70,1789257,5,29
1980,"MO",94,973155,6,29
1980,"MO",137,712393,44,29
1980,"MO",138,514333,24,29
1980,"MO",139,933887,36,29
1980,"MS",5,1426989,37,28
1980,"MS",18,54012,1,28
1980,"MS",134,321872,12,28
1980,"MS",135,721138,32,28
1980,"MT",140,160791,11,30
1980,"MT",141,143479,9,30
1980,"MT",142,185844,12,30
1980,"MT",143,98483,17,30
1980,"MT",144,200157,7,30
1980,"NC",136,1117240,11,37
1980,"NC",165,623452,15,37
1980,"NC",166,1084357,16,37
1980,"NC",167,999737,8,37
1980,"NC",168,315749,15,37
1980,"NC",169,685398,11,37
1980,"NC",170,673592,13,37
1980,"NC",171,396653,11,37
1980,"ND",130,88634,1,38
1980,"ND",172,565867,52,38
1980,"NE",85,484161,2,31
1980,"NE",86,16640,1,31
1980,"NE",145,235562,4,31
1980,"NE",146,836491,86,31
1980,"NH",107,35054,1,33
1980,"NH",121,795779,7,33
1980,"NH",149,93969,2,33
1980,"NJ",43,4919742,9,34
1980,"NJ",45,1409505,5,34
1980,"NJ",150,758670,4,34
1980,"NJ",151,289055,3,34
1980,"NM",12,48083,3,35
1980,"NM",14,201978,4,35
1980,"NM",152,483547,2,35
1980,"NM",153,161401,4,35
1980,"NM",154,58584,7,35
1980,"NM",155,227021,7,35
1980,"NM",156,15419,2,35
1980,"NM",157,113075,3,35
1980,"NV",13,469200,1,32
1980,"NV",147,78534,11,32
1980,"NV",148,262498,5,32
1980,"NY",43,10806405,9,36
1980,"NY",158,1205552,9,36
1980,"NY",159,391015,7,36
1980,"NY",160,1127835,9,36
1980,"NY",161,1723048,13,36
1980,"NY",162,1241652,2,36
1980,"NY",163,484254,6,36
1980,"NY",164,586615,7,36
1980,"OH",79,1361619,4,39
1980,"OH",103,234721,5,39
1980,"OH",124,579512,2,39
1980,"OH",173,1035584,6,39
1980,"OH",174,3211798,8,39
1980,"OH",175,518207,9,39
1980,"OH",176,1278668,8,39
1980,"OH",177,634440,15,39
1980,"OH",178,634613,3,39
1980,"OH",179,158603,4,39
1980,"OH",180,299713,5,39
1980,"OH",181,304684,4,39
1980,"OH",182,250132,8,39
1980,"OH",183,301257,7,39
1980,"OK",17,120392,4,40
1980,"OK",22,36060,1,40
1980,"OK",184,947297,9,40
1980,"OK",185,194035,5,40
1980,"OK",186,947007,14,40
1980,"OK",187,138012,13,40
1980,"OK",188,353328,19,40
1980,"OK",189,303936,12,40
1980,"OR",190,194034,8,41
1980,"OR",191,161127,10,41
1980,"OR",192,89263,3,41
1980,"OR",193,1830863,10,41
1980,"OR",194,366841,5,41
1980,"PA",45,3682816,5,42
1980,"PA",151,1894977,15,42
1980,"PA",178,1010667,14,42
1980,"PA",195,1085765,16,42
1980,"PA",196,1417677,8,42
1980,"PA",197,2780445,9,42
1980,"RI",120,949207,5,44
1980,"SC",53,248918,6,45
1980,"SC",58,130506,4,45
1980,"SC",167,221934,4,45
1980,"SC",198,174142,4,45
1980,"SC",199,433298,3,45
1980,"SC",200,463453,4,45
1980,"SC",201,308157,6,45
1980,"SC",202,796335,6,45
1980,"SC",203,172527,6,45
1980,"SC",204,183117,3,45
1980,"SD",86,10957,1,46
1980,"SD",87,139225,4,46
1980,"SD",205,132424,6,46
1980,"SD",206,408107,55,46
1980,"TN",7,333639,16,47
1980,"TN",18,775889,1,47
1980,"TN",55,288370,1,47
1980,"TN",207,1387163,27,47
1980,"TN",208,1279809,30,47
1980,"TN",209,535835,20,47
1980,"TX",22,811022,23,48
1980,"TX",106,655375,15,48
1980,"TX",153,504448,6,48
1980,"TX",210,533511,31,48
1980,"TX",211,738588,40,48
1980,"TX",212,1358350,29,48
1980,"TX",213,656532,7,48
1980,"TX",214,625867,18,48
1980,"TX",215,3281818,19,48
1980,"TX",216,3310838,13,48
1980,"TX",217,1383089,24,48
1980,"TX",218,478317,29,48
1980,"UT",14,85652,8,49
1980,"UT",219,223568,16,49
1980,"UT",220,1163951,5,49
1980,"VA",47,1114628,7,51
1980,"VA",207,421199,16,51
1980,"VA",222,601687,22,51
1980,"VA",223,1193769,13,51
1980,"VA",224,503754,28,51
1980,"VA",225,795827,17,51
1980,"VA",226,736784,28,51
1980,"VT",159,243366,5,50
1980,"VT",221,269458,9,50
1980,"WA",62,478217,8,53
1980,"WA",193,340888,5,53
1980,"WA",227,142075,6,53
1980,"WA",228,532357,10,53
1980,"WA",229,2254485,4,53
1980,"WA",230,407176,6,53
1980,"WI",68,51878,1,55
1980,"WI",73,139341,1,55
1980,"WI",128,579237,16,55
1980,"WI",129,171078,10,55
1980,"WI",237,985106,17,55
1980,"WI",238,384673,11,55
1980,"WI",239,1764621,7,55
1980,"WI",240,638057,9,55
1980,"WV",103,180203,3,54
1980,"WV",113,37544,2,54
1980,"WV",179,161065,5,54
1980,"WV",181,175087,4,54
1980,"WV",231,146779,9,54
1980,"WV",232,164607,12,54
1980,"WV",233,88252,3,54
1980,"WV",234,327713,3,54
1980,"WV",235,282734,6,54
1980,"WV",236,388890,8,54
1980,"WY",241,125834,3,56
1980,"WY",242,122238,4,56
1980,"WY",243,226309,16,56
1980,NA,NA,14560,3,NA
1981,"AK",8,226933,3,2
1981,"AK",9,86265,6,2
1981,"AK",10,48639,9,2
1981,"AK",11,53256,6,2
1981,"AL",1,208865,9,1
1981,"AL",2,515083,11,1
1981,"AL",3,454029,10,1
1981,"AL",4,1169862,14,1
1981,"AL",5,488293,3,1
1981,"AL",6,265573,7,1
1981,"AL",7,816821,13,1
1981,"AR",16,873019,19,5
1981,"AR",17,313422,4,5
1981,"AR",18,49391,1,5
1981,"AR",19,136752,6,5
1981,"AR",20,513633,19,5
1981,"AR",21,266921,19,5
1981,"AR",22,140058,7,5
1981,"AZ",12,122651,3,4
1981,"AZ",13,150436,2,4
1981,"AZ",14,266709,4,4
1981,"AZ",15,2270314,5,4
1981,"CA",23,28001,3,6
1981,"CA",24,12091755,6,6
1981,"CA",25,519159,3,6
1981,"CA",26,289217,6,6
1981,"CA",27,151833,3,6
1981,"CA",28,1538100,13,6
1981,"CA",29,1927017,1,6
1981,"CA",30,5274794,9,6
1981,"CA",31,2209829,12,6
1981,"CA",32,161889,1,6
1981,"CA",33,94304,1,6
1981,"CO",14,52166,5,8
1981,"CO",34,73200,10,8
1981,"CO",35,210522,11,8
1981,"CO",36,1680848,8,8
1981,"CO",37,342934,8,8
1981,"CO",38,536415,10,8
1981,"CO",39,38547,6,8
1981,"CO",40,43285,5,8
1981,"CT",41,581685,4,9
1981,"CT",42,2547164,4,9
1981,"DC",47,636891,1,11
1981,"DE",45,399325,1,10
1981,"DE",46,196649,2,10
1981,"FL",5,624948,10,12
1981,"FL",48,1403153,6,12
1981,"FL",49,1484979,25,12
1981,"FL",50,3701653,8,12
1981,"FL",51,684490,8,12
1981,"FL",52,2293591,10,12
1981,"GA",2,282260,12,13
1981,"GA",49,234981,14,13
1981,"GA",53,342172,12,13
1981,"GA",54,575635,27,13
1981,"GA",55,538015,16,13
1981,"GA",56,2184159,19,13
1981,"GA",57,523643,24,13
1981,"GA",58,347391,8,13
1981,"GA",59,529152,26,13
1981,"HI",60,978057,4,15
1981,"IA",65,88695,2,19
1981,"IA",68,136557,3,19
1981,"IA",69,269993,4,19
1981,"IA",85,86309,1,19
1981,"IA",86,156722,3,19
1981,"IA",87,12800,1,19
1981,"IA",88,505402,12,19
1981,"IA",89,294666,15,19
1981,"IA",90,170603,12,19
1981,"IA",91,243247,10,19
1981,"IA",92,710964,18,19
1981,"IA",93,232045,18,19
1981,"ID",61,260566,14,16
1981,"ID",62,150778,5,16
1981,"ID",63,288692,23,16
1981,"ID",64,262208,2,16
1981,"IL",65,583633,10,17
1981,"IL",66,672471,15,17
1981,"IL",67,7266643,9,17
1981,"IL",68,23786,1,17
1981,"IL",69,329559,5,17
1981,"IL",70,635793,7,17
1981,"IL",71,215178,6,17
1981,"IL",72,68998,6,17
1981,"IL",73,452581,5,17
1981,"IL",74,518798,21,17
1981,"IL",75,676071,17,17
1981,"IN",67,635738,2,18
1981,"IN",76,539791,8,18
1981,"IN",77,355797,8,18
1981,"IN",78,151609,2,18
1981,"IN",79,39728,2,18
1981,"IN",80,1172612,8,18
1981,"IN",81,527018,9,18
1981,"IN",82,584858,5,18
1981,"IN",83,623678,23,18
1981,"IN",84,849653,25,18
1981,"KS",94,502770,3,20
1981,"KS",95,395249,14,20
1981,"KS",96,276719,16,20
1981,"KS",97,158164,21,20
1981,"KS",98,275209,16,20
1981,"KS",99,612127,10,20
1981,"KS",100,164575,25,20
1981,"KY",72,386673,17,21
1981,"KY",77,199722,7,21
1981,"KY",78,681162,1,21
1981,"KY",79,314148,8,21
1981,"KY",101,545870,21,21
1981,"KY",102,551417,17,21
1981,"KY",103,263371,15,21
1981,"KY",104,335721,14,21
1981,"KY",105,392312,20,21
1981,"LA",19,355092,13,22
1981,"LA",22,593493,12,22
1981,"LA",106,3334727,39,22
1981,"MA",42,648521,3,25
1981,"MA",117,144631,1,25
1981,"MA",118,648129,1,25
1981,"MA",119,3276025,4,25
1981,"MA",120,1051396,5,25
1981,"MD",47,1263087,2,24
1981,"MD",112,119127,1,24
1981,"MD",113,219779,3,24
1981,"MD",114,298671,9,24
1981,"MD",115,2188108,6,24
1981,"MD",116,173158,3,24
1981,"ME",107,419598,8,23
1981,"ME",108,90300,1,23
1981,"ME",109,232063,4,23
1981,"ME",110,391078,3,23
1981,"MI",82,288715,3,26
1981,"MI",122,2457994,29,26
1981,"MI",123,4103190,4,26
1981,"MI",124,134731,1,26
1981,"MI",125,1568891,13,26
1981,"MI",126,655831,33,26
1981,"MN",127,326659,9,27
1981,"MN",128,629302,20,27
1981,"MN",129,340614,7,27
1981,"MN",130,49400,1,27
1981,"MN",131,2018037,7,27
1981,"MN",132,444321,25,27
1981,"MN",133,303419,18,27
1981,"MO",70,1788537,5,29
1981,"MO",94,973656,6,29
1981,"MO",137,716099,44,29
1981,"MO",138,515861,24,29
1981,"MO",139,937950,36,29
1981,"MS",5,1441236,37,28
1981,"MS",18,54207,1,28
1981,"MS",134,319638,12,28
1981,"MS",135,723957,32,28
1981,"MT",140,162749,11,30
1981,"MT",141,143367,9,30
1981,"MT",142,187677,12,30
1981,"MT",143,100049,17,30
1981,"MT",144,201488,7,30
1981,"NC",136,1126847,11,37
1981,"NC",165,627649,15,37
1981,"NC",166,1097403,16,37
1981,"NC",167,1013858,8,37
1981,"NC",168,318571,15,37
1981,"NC",169,690057,11,37
1981,"NC",170,681655,13,37
1981,"NC",171,400678,11,37
1981,"ND",130,89735,1,38
1981,"ND",172,569759,52,38
1981,"NE",85,486963,2,31
1981,"NE",86,16833,1,31
1981,"NE",145,237704,4,31
1981,"NE",146,836981,86,31
1981,"NH",107,34500,1,33
1981,"NH",121,807755,7,33
1981,"NH",149,94375,2,33
1981,"NJ",43,4928403,9,34
1981,"NJ",45,1417504,5,34
1981,"NJ",150,769487,4,34
1981,"NJ",151,292114,3,34
1981,"NM",12,48847,3,35
1981,"NM",14,207052,4,35
1981,"NM",152,491167,2,35
1981,"NM",153,164632,4,35
1981,"NM",154,58995,7,35
1981,"NM",155,231395,7,35
1981,"NM",156,15989,2,35
1981,"NM",157,114691,3,35
1981,"NV",13,492744,1,32
1981,"NV",147,83699,11,32
1981,"NV",148,271201,5,32
1981,"NY",43,10815656,9,36
1981,"NY",158,1201785,9,36
1981,"NY",159,389549,7,36
1981,"NY",160,1131877,9,36
1981,"NY",161,1726666,13,36
1981,"NY",162,1232722,2,36
1981,"NY",163,483396,6,36
1981,"NY",164,586079,7,36
1981,"OH",79,1364838,4,39
1981,"OH",103,233362,5,39
1981,"OH",124,579178,2,39
1981,"OH",173,1032943,6,39
1981,"OH",174,3198720,8,39
1981,"OH",175,517622,9,39
1981,"OH",176,1289644,8,39
1981,"OH",177,634766,15,39
1981,"OH",178,628375,3,39
1981,"OH",179,157987,4,39
1981,"OH",180,298991,5,39
1981,"OH",181,301411,4,39
